model_id,object_id,object_redshift,path_index,ray_x_model_arcsec,ray_y_model_arcsec,object_x_model_arcsec,object_y_model_arcsec,ray_object_separation_arcsec,published_lens_center_log10_flexion_auger,published_flexion_path_rescaling
0408_run907_0_1_0_1_0_1_1_0,488067820,0.25191,1,-1.81434186620461,0.272553294046736,82.88742902199981,35.72813683614716,91.82313649570426,-6.3,-6.321793119016627
0408_run907_0_1_0_1_0_1_1_0,488067820,0.25191,2,-1.93017673616382,-0.945773758341637,82.88742902199981,35.72813683614716,92.40672034457141,-6.3,-6.330047419292281
0408_run907_0_1_0_1_0_1_1_0,488067820,0.25191,3,0.10463143408481,1.38748308853893,82.88742902199981,35.72813683614716,89.6229439166937,-6.3,-6.290194365350586
0408_run907_0_1_0_1_0_1_1_0,MUSE3/488069277,0.40779,0,1.94441145781747,-1.57212128223767,27.524271094139188,38.79173683616291,47.78671636779716,-6.31,-6.315100709713478
0408_run907_0_1_0_1_0_1_1_0,MUSE3/488069277,0.40779,1,-1.8143418662046102,0.272553294046736,27.524271094139188,38.79173683616291,48.419848318515896,-6.31,-6.332249415709892
0408_run907_0_1_0_1_0_1_1_0,MUSE3/488069277,0.40779,2,-1.93017673616382,-0.9457737583416369,27.524271094139188,38.79173683616291,49.46346374078956,-6.31,-6.360032717148529
0408_run907_0_1_0_1_0_1_1_0,MUSE3/488069277,0.40779,3,0.10463143408481,1.38748308853893,27.524271094139188,38.79173683616291,46.37795637481097,-6.31,-6.276113964996895
0408_run907_0_1_0_1_0_1_1_0,488068050,0.46159,0,1.94441145781747,-1.57212128223767,91.5267203227202,9.847736836158745,90.30727114142655,-6.32,-6.294389266976834
0408_run907_0_1_0_1_0_1_1_0,488068050,0.46159,1,-1.81434186620461,0.272553294046736,91.5267203227202,9.847736836158745,93.83090125551315,-6.32,-6.344258772777075
0408_run907_0_1_0_1_0_1_1_0,488068050,0.46159,2,-1.9301767361638198,-0.945773758341637,91.5267203227202,9.847736836158745,94.07811370785682,-6.32,-6.3476869126948765
0408_run907_0_1_0_1_0_1_1_0,488068050,0.46159,3,0.10463143408481,1.38748308853893,91.5267203227202,9.847736836158745,91.8127127920511,-6.32,-6.31592956847665
0408_run907_0_1_0_1_0_1_1_0,MUSE26/488070824,1.25062,0,0.8732895330970929,-1.9304297653252949,11.482297092809176,-35.05146316385019,34.778641359147855,-6.33,-6.256394380336334
0408_run907_0_1_0_1_0_1_1_0,MUSE26/488070824,1.25062,1,-0.3299375517741103,-1.3935565980505427,11.482297092809176,-35.05146316385019,35.67048586283613,-6.33,-6.28938361851357
0408_run907_0_1_0_1_0_1_1_0,MUSE26/488070824,1.25062,2,-0.3752676864435549,-1.7540508192325803,11.482297092809176,-35.05146316385019,35.345714186329126,-6.33,-6.2774668279621935
0408_run907_0_1_0_1_0_1_1_0,MUSE26/488070824,1.25062,3,0.2822251085399456,-1.0577312061579998,11.482297092809176,-35.05146316385019,35.79127582057163,-6.33,-6.293788082733585
0408_run907_0_1_0_1_0_1_1_0,488071089,0.30581,0,1.94441145781747,-1.57212128223767,-85.93403768950121,-41.19306316384534,96.39730732818012,-6.34,-6.354916006779651
0408_run907_0_1_0_1_0_1_1_0,488071089,0.30581,1,-1.8143418662046098,0.272553294046736,-85.93403768950121,-41.19306316384534,93.78443673465739,-6.34,-6.31911362129099
0408_run907_0_1_0_1_0_1_1_0,488071089,0.30581,2,-1.9301767361638198,-0.9457737583416371,-85.93403768950121,-41.19306316384534,93.14769433302153,-6.34,-6.310237626157369
0408_run907_0_1_0_1_0_1_1_0,488071089,0.30581,3,0.10463143408481,1.38748308853893,-85.93403768950121,-41.19306316384534,95.99872657337362,-6.34,-6.349517714521695
0408_run907_0_1_0_1_0_1_1_0,488065930,0.57825,0,1.9444114578174698,-1.57212128223767,100.03662375962946,39.91133683614994,106.50333051939631,-6.38,-6.365442457193128
0408_run907_0_1_0_1_0_1_1_0,488065930,0.57825,1,-1.81434186620461,0.272553294046736,100.03662375962946,39.91133683614994,109.29250825016574,-6.38,-6.399124069355222
0408_run907_0_1_0_1_0_1_1_0,488065930,0.57825,2,-1.9301767361638198,-0.945773758341637,100.03662375962946,39.91133683614994,109.84776688435421,-6.38,-6.405726587585421
0408_run907_0_1_0_1_0_1_1_0,488065930,0.57825,3,0.10463143408481,1.38748308853893,100.03662375962946,39.91133683614994,107.10037533883828,-6.38,-6.372725868632453
0408_run907_0_1_0_1_0_1_1_0,488069700,0.27216,0,1.94441145781747,-1.57212128223767,-14.857678201166868,61.96853683614752,65.72461830262735,-6.39,-6.428722181665329
0408_run907_0_1_0_1_0_1_1_0,488069700,0.27216,1,-1.81434186620461,0.272553294046736,-14.857678201166868,61.96853683614752,63.05967814676917,-6.39,-6.374793213241588
0408_run907_0_1_0_1_0_1_1_0,488069700,0.27216,2,-1.9301767361638202,-0.9457737583416371,-14.857678201166868,61.96853683614752,64.22873789595671,-6.39,-6.398726128281107
0408_run907_0_1_0_1_0_1_1_0,488069700,0.27216,3,0.10463143408481,1.38748308853893,-14.857678201166868,61.96853683614752,62.401400487423246,-6.39,-6.361120974092178
0408_run907_0_1_0_1_0_1_1_0,489521068,0.27153,0,1.9444114578174703,-1.57212128223767,5.3925830431234125,139.12733683615406,140.74170455870848,-6.4,-6.413415070451769
0408_run907_0_1_0_1_0_1_1_0,489521068,0.27153,1,-1.81434186620461,0.272553294046736,5.3925830431234125,139.12733683615406,139.0416868395021,-6.4,-6.397581734586269
0408_run907_0_1_0_1_0_1_1_0,489521068,0.27153,2,-1.93017673616382,-0.9457737583416371,5.3925830431234125,139.12733683615406,140.2643900724734,-6.4,-6.4089889334213925
0408_run907_0_1_0_1_0_1_1_0,489521068,0.27153,3,0.10463143408481,1.38748308853893,5.3925830431234125,139.12733683615406,137.8413208825058,-6.4,-6.38628492915906
0408_run907_0_1_0_1_0_1_1_0,489521448,0.43985,0,1.94441145781747,-1.57212128223767,27.64093228282234,126.55253683615815,130.67608503649672,-6.41,-6.420773339920452
0408_run907_0_1_0_1_0_1_1_0,489521448,0.43985,1,-1.81434186620461,0.272553294046736,27.64093228282234,126.55253683615815,129.6697629310329,-6.41,-6.410701145934898
